date,block,primary_type,description,location_description,arrest,domestic,fbi_code,year,longitude,latitude
2020-06-01 05:00:00 UTC,021XX E 95TH ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.572635409,41.722503153
2020-09-25 18:20:00 UTC,115XX S THROOP ST,THEFT,OVER $500,RESIDENCE - GARAGE,false,false,06,2020,-87.654288682,41.684297713
2020-08-19 12:00:00 UTC,001XX E KENSINGTON AVE,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.619561294,41.683947317
2020-06-01 18:30:00 UTC,119XX S PARNELL AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.635864574,41.677052099
2020-10-03 06:00:00 UTC,004XX W 119TH ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.632897547,41.677912243
2020-05-01 08:00:00 UTC,012XX W 119TH ST,THEFT,OVER $500,OTHER (SPECIFY),false,false,06,2020,-87.652872258,41.677661758
2020-06-10 08:00:00 UTC,015XX W ASHER ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.66034086,41.6708833
2020-06-04 21:00:00 UTC,001XX W 125TH ST,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.625003255,41.667086835
2020-09-27 04:24:00 UTC,125XX S HARVARD AVE,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.630691869,41.66631766
2020-09-09 10:00:00 UTC,121XX S BISHOP ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.657605032,41.673493584
2020-07-05 01:00:00 UTC,007XX W 115TH ST,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,06,2020,-87.639995033,41.685107023
2020-07-03 11:30:00 UTC,051XX S LAMON AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.745393505,41.799718097
2020-07-25 15:00:00 UTC,056XX S NEWLAND AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.795149682,41.789739484
2020-06-20 08:00:00 UTC,052XX S LOREL AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.756342995,41.797860845
2020-08-13 01:00:00 UTC,057XX S NEENAH AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.785308332,41.787933865
2020-08-22 04:30:00 UTC,051XX S LOCKWOOD AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.755162287,41.799471295
2020-05-17 20:00:00 UTC,053XX W 54TH ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.755418335,41.794648122
2020-05-26 22:00:00 UTC,058XX S ARCHER AVE,THEFT,OVER $500,SMALL RETAIL STORE,true,false,06,2020,-87.762600661,41.795671974
2020-08-14 05:00:00 UTC,040XX S MONTGOMERY AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.692745356,41.82008454
2020-10-11 02:30:00 UTC,026XX W 35TH ST,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,06,2020,-87.690542273,41.830176645
2020-07-06 16:00:00 UTC,044XX S KEDZIE AVE,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,06,2020,-87.704159746,41.812842362
2020-08-17 00:01:00 UTC,044XX S WASHTENAW AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.691893746,41.812780011
2020-07-17 21:00:00 UTC,025XX W 40TH ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.687551352,41.821098281
2020-06-25 09:20:00 UTC,024XX W 47TH ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.685415504,41.808424158
2020-09-21 02:30:00 UTC,040XX S KEDZIE AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.704414248,41.819449232
2020-07-13 14:00:00 UTC,047XX S CALIFORNIA AVE,THEFT,OVER $500,OTHER (SPECIFY),false,false,06,2020,-87.694197493,41.807973897
2020-06-25 11:46:00 UTC,031XX S WALLACE ST,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.641393222,41.837297854
2020-05-18 00:00:00 UTC,025XX S MARY ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.653241282,41.846076164
2020-09-29 17:00:00 UTC,035XX S SANGAMON ST,THEFT,OVER $500,OTHER (SPECIFY),false,false,06,2020,-87.649344862,41.830449141
2020-06-01 10:00:00 UTC,010XX W 34TH PL,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.652238798,41.831591487
2020-05-29 15:13:00 UTC,008XX W 31ST ST,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.648291786,41.838019783
2020-05-28 02:00:00 UTC,029XX S THROOP ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.65206831,41.841093866
2020-07-30 01:10:00 UTC,031XX S EMERALD AVE,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,06,2020,-87.645046889,41.8374186
2020-08-03 20:00:00 UTC,032XX S ABERDEEN ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.653529164,41.83586921
2020-08-06 04:00:00 UTC,015XX W GARFIELD BLVD,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.662765006,41.794062319
2020-06-17 08:00:00 UTC,014XX W 49TH PL,THEFT,OVER $500,APARTMENT,false,true,06,2020,-87.660914464,41.804103811
2020-09-04 15:10:00 UTC,046XX S ASHLAND AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.664976619,41.808855912
2020-06-23 12:00:00 UTC,049XX S DAMEN AVE,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.674575465,41.80387835
2020-07-06 18:50:00 UTC,054XX S LAFLIN ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.66218492,41.795181344
2020-08-23 05:00:00 UTC,053XX S HERMITAGE AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.668314197,41.797181898
2020-07-13 17:00:00 UTC,047XX S HALSTED ST,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,06,2020,-87.645527495,41.808634077
2020-10-01 23:00:00 UTC,051XX S HALSTED ST,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.645341277,41.801355133
2020-06-07 07:33:00 UTC,046XX S HALSTED ST,THEFT,OVER $500,GROCERY FOOD STORE,false,false,06,2020,-87.645565723,41.809860998
2020-08-10 14:30:00 UTC,054XX S CARPENTER ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.65127426,41.795586355
2020-09-11 23:00:00 UTC,041XX S PEORIA ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.648808767,41.819463378
2020-07-14 20:00:00 UTC,044XX S WOOD ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.669957918,41.813464987
2020-09-10 03:50:00 UTC,047XX S PAULINA ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.667374956,41.807846225
2020-07-24 13:00:00 UTC,045XX S WESTERN AVE,THEFT,OVER $500,APPLIANCE STORE,false,false,06,2020,-87.684507864,41.810768138
2020-08-29 12:10:00 UTC,046XX S HALSTED ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.645560971,41.809619473
2020-08-28 04:00:00 UTC,012XX W 49TH PL,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.656160405,41.804166446
2020-08-28 14:00:00 UTC,052XX S KEDZIE AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.703698239,41.798536631
2020-07-11 15:30:00 UTC,053XX S MAPLEWOOD AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.687787248,41.796875846
2020-09-24 06:00:00 UTC,057XX S TRUMBULL AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.709564052,41.789295681
2020-08-24 21:25:00 UTC,057XX S SPAULDING AVE,THEFT,OVER $500,SIDEWALK,false,true,06,2020,-87.705883182,41.789223494
2020-08-28 16:00:00 UTC,056XX S SPAULDING AVE,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.705926838,41.790763279
2020-05-15 12:30:00 UTC,052XX S ROCKWELL ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.689059526,41.798735381
2020-07-04 16:00:00 UTC,049XX S CAMPBELL AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.686753032,41.803810324
2020-07-14 18:00:00 UTC,063XX S KOMENSKY AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.723956682,41.777676745
2020-09-29 20:00:00 UTC,043XX W FORD CITY DR,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,06,2020,-87.731067239,41.75319389
2020-09-14 16:00:00 UTC,076XX S KOSTNER AVE,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,06,2020,-87.732355809,41.754528882
2020-08-23 20:00:00 UTC,061XX S KEDVALE AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.726504623,41.781576155
2020-09-21 04:50:00 UTC,038XX W 64TH ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.718923185,41.776881532
2020-06-15 18:30:00 UTC,061XX S KOMENSKY AVE,THEFT,OVER $500,ALLEY,false,false,06,2020,-87.724062852,41.781565976
2020-06-26 00:00:00 UTC,071XX S LAWNDALE AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.715025621,41.763561743
2020-07-12 01:00:00 UTC,067XX S KEDVALE AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.726212895,41.770523325
2020-06-18 03:00:00 UTC,064XX S KOMENSKY AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.723915512,41.77621656
2020-07-26 22:00:00 UTC,060XX S KOLMAR AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.736328425,41.783013495
2020-06-19 16:00:00 UTC,076XX S CICERO AVE,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,06,2020,-87.741528537,41.754592961
2020-08-02 13:00:00 UTC,076XX S CICERO AVE,THEFT,OVER $500,CONVENIENCE STORE,false,false,06,2020,-87.741528537,41.754592961
2020-08-24 03:00:00 UTC,064XX S ALBANY AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.700627592,41.776263558
2020-05-01 17:30:00 UTC,061XX S CALIFORNIA AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.693475555,41.782099482
2020-07-08 13:40:00 UTC,072XX S ARTESIAN AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.684401585,41.762399416
2020-05-07 22:00:00 UTC,062XX S FAIRFIELD AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.692212229,41.780465073
2020-08-17 15:40:00 UTC,065XX S MAPLEWOOD AVE,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.687195955,41.775049919
2020-05-28 12:00:00 UTC,064XX S CLAREMONT AVE,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.682219417,41.776662911
2020-06-15 12:00:00 UTC,070XX S WESTERN AVE,THEFT,OVER $500,SMALL RETAIL STORE,false,false,06,2020,-87.683269102,41.765655988
2020-05-20 09:54:00 UTC,030XX W 63RD ST,THEFT,OVER $500,OTHER (SPECIFY),false,false,06,2020,-87.699929557,41.779020474
2020-09-14 01:21:00 UTC,060XX S CALIFORNIA AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.693518311,41.783699643
2020-07-31 00:00:00 UTC,073XX S CLAREMONT AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.681806978,41.76054056
2020-05-13 12:19:00 UTC,023XX W MARQUETTE RD,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.681625237,41.771980517
2020-07-21 00:00:00 UTC,063XX S TROY ST,THEFT,OVER $500,SIDEWALK,false,false,06,2020,-87.701906803,41.77853464
2020-07-27 05:00:00 UTC,032XX W 59TH ST,THEFT,OVER $500,BARBERSHOP,false,false,06,2020,-87.703840568,41.786240252
2020-06-23 19:00:00 UTC,067XX S ARTESIAN AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.684650758,41.771503666
2020-06-17 22:00:00 UTC,072XX S CALIFORNIA AVE,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,06,2020,-87.692954515,41.761868358
2020-05-06 22:30:00 UTC,067XX S CLAREMONT AVE,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.682111024,41.771431667
2020-08-20 15:40:00 UTC,073XX S SACRAMENTO AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.697801338,41.760256922
2020-05-31 15:00:00 UTC,062XX S ARTESIAN AVE,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,false,false,06,2020,-87.684889053,41.78023736
2020-10-14 05:45:00 UTC,028XX W 63RD ST,THEFT,OVER $500,GAS STATION,false,false,06,2020,-87.693695901,41.779112173
2020-06-21 03:00:00 UTC,067XX S MAPLEWOOD AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.687097229,41.771372005
2020-08-28 12:00:00 UTC,071XX S WESTERN AVE,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,06,2020,-87.683229302,41.764151886
2020-08-07 13:40:00 UTC,064XX S KEDZIE AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.703089226,41.776845158
2020-07-05 15:30:00 UTC,072XX S TALMAN AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.689282184,41.761834109
2020-06-10 15:22:00 UTC,026XX W 64TH ST,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.689200922,41.777286801
2020-10-10 05:31:00 UTC,066XX S DAMEN AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.673730048,41.772937127
2020-05-01 15:21:00 UTC,066XX S MARSHFIELD AVE,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.665316571,41.773297415
2020-09-04 18:00:00 UTC,072XX S WOLCOTT AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.671029967,41.762076125
2020-05-18 18:23:00 UTC,070XX S WINCHESTER AVE,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.672352081,41.766109627
2020-07-19 11:00:00 UTC,055XX S DAMEN AVE,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.674267933,41.793086059
2020-09-09 09:00:00 UTC,059XX S DAMEN AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.674085745,41.786172151
2020-05-18 13:20:00 UTC,067XX S HAMILTON AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.67724623,41.771807401
2020-08-21 04:33:00 UTC,014XX W 71ST ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.660824904,41.764953244
2020-09-09 17:00:00 UTC,021XX W 71ST ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.67762955,41.764764974
2020-07-03 12:15:00 UTC,015XX W 71ST ST,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.661946741,41.764935107
2020-07-01 14:00:00 UTC,062XX S ASHLAND AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.664244556,41.780500437
2020-07-14 23:00:00 UTC,014XX W GARFIELD BLVD,THEFT,OVER $500,ALLEY,false,false,06,2020,-87.661393568,41.793703037
2020-09-27 09:00:00 UTC,071XX S SEELEY AVE,THEFT,OVER $500,STREET,false,true,06,2020,-87.674726857,41.764010154
2020-07-21 06:45:00 UTC,017XX W 71ST ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.666811496,41.764875615
2020-05-21 11:30:00 UTC,073XX S SEELEY AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.674637237,41.760587497
2020-09-11 13:00:00 UTC,061XX S BISHOP ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.660647519,41.7826337
2020-07-29 16:48:00 UTC,071XX S ASHLAND AVE,THEFT,OVER $500,GAS STATION,false,false,06,2020,-87.663785792,41.764682386
2020-07-01 09:00:00 UTC,068XX S ADA ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.657874069,41.76950519
2020-07-01 04:07:00 UTC,001XX W 63RD ST,THEFT,OVER $500,GAS STATION,false,false,06,2020,-87.62977128,41.779992617
2020-06-05 22:00:00 UTC,069XX S PARNELL AVE,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.638431845,41.768050022
2020-06-13 11:30:00 UTC,063XX S SANGAMON ST,THEFT,OVER $500,APARTMENT,false,true,06,2020,-87.648397254,41.778538185
2020-09-11 23:30:00 UTC,011XX W 62ND ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.652938342,41.78144942
2020-06-26 03:30:00 UTC,074XX S ABERDEEN ST,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.651524852,41.758781385
2020-09-05 10:00:00 UTC,072XX S EMERALD AVE,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.642960785,41.762410351
2020-06-10 00:00:00 UTC,074XX S EMERALD AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.643039413,41.759178037
2020-10-07 14:00:00 UTC,065XX S YALE AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.631704246,41.775547709
2020-06-21 22:00:00 UTC,065XX S STEWART AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.63492097,41.775067848
2020-08-13 16:58:00 UTC,065XX S ABERDEEN ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.651955716,41.775216796
2020-07-25 02:15:00 UTC,002XX W 63RD ST,THEFT,OVER $500,CTA TRAIN,false,false,06,2020,-87.630937377,41.779975054
2020-09-18 14:30:00 UTC,060XX S MORGAN ST,THEFT,OVER $500,VACANT LOT / LAND,false,false,06,2020,-87.649758686,41.784290094
2020-06-01 07:00:00 UTC,074XX S HALSTED ST,THEFT,OVER $500,OTHER (SPECIFY),false,false,06,2020,-87.644268517,41.759402215
2020-09-26 20:04:00 UTC,011XX W 62ND ST,THEFT,OVER $500,ALLEY,false,false,06,2020,-87.652798997,41.781451339
2020-08-06 08:00:00 UTC,064XX S YALE AVE,THEFT,OVER $500,NURSING / RETIREMENT HOME,false,false,06,2020,-87.631760999,41.777740745
2020-08-14 12:30:00 UTC,071XX S EGGLESTON AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.635865935,41.764658988
2020-07-30 07:30:00 UTC,067XX S PARNELL AVE,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.638705659,41.771890947
2020-08-22 11:00:00 UTC,008XX E 75TH ST,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,06,2020,-87.603667225,41.758599931
2020-09-19 00:45:00 UTC,004XX W 79TH ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.635012172,41.750770383
2020-08-24 10:00:00 UTC,072XX S VINCENNES AVE,THEFT,OVER $500,STREET,false,true,06,2020,-87.629114698,41.762927317
2020-05-24 01:00:00 UTC,069XX S VERNON AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.614123498,41.768482212
2020-07-27 15:30:00 UTC,065XX S DR MARTIN LUTHER KING JR DR,THEFT,OVER $500,STREET,false,true,06,2020,-87.615515144,41.775834643
2020-07-29 17:11:00 UTC,071XX S HARVARD AVE,THEFT,OVER $500,SIDEWALK,false,true,06,2020,-87.633429194,41.764921343
2020-05-14 22:00:00 UTC,078XX S EBERHART AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.612529953,41.75234124
2020-05-31 16:00:00 UTC,001XX W 79TH ST,THEFT,OVER $500,SMALL RETAIL STORE,false,false,06,2020,-87.627769334,41.75089628
2020-09-20 19:00:00 UTC,075XX S EBERHART AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.612664602,41.757995344
2020-08-13 08:30:00 UTC,066XX S STATE ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.625178489,41.77488746
2020-06-28 15:00:00 UTC,074XX S CHAMPLAIN AVE,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,06,2020,-87.609071194,41.759440948
2020-07-10 15:00:00 UTC,070XX S WABASH AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.623320631,41.766500407
2020-07-17 02:00:00 UTC,076XX S COTTAGE GROVE AVE,THEFT,OVER $500,HOTEL / MOTEL,false,false,06,2020,-87.605326291,41.756115887
2020-05-24 15:30:00 UTC,001XX W 69TH ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.628765021,41.769091608
2020-08-24 12:00:00 UTC,077XX S DR MARTIN LUTHER KING JR DR,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.615026349,41.754253186
2020-07-08 23:55:00 UTC,077XX S VERNON AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.613790382,41.75433327
2020-06-25 20:05:00 UTC,011XX E 73RD ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.597661586,41.762315831
2020-06-27 11:45:00 UTC,076XX S CALUMET AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.61664732,41.755802862
2020-10-07 02:30:00 UTC,077XX S COTTAGE GROVE AVE,THEFT,OVER $500,HOTEL / MOTEL,false,false,06,2020,-87.605282506,41.754477263
2020-06-30 09:30:00 UTC,074XX S CHAMPLAIN AVE,THEFT,OVER $500,APARTMENT,false,true,06,2020,-87.609076858,41.759589175
2020-09-12 09:00:00 UTC,077XX S CHRISTIANA AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.706126222,41.752615868
2020-06-30 15:00:00 UTC,027XX W 83RD ST,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,false,false,06,2020,-87.690312615,41.74269285
2020-08-24 08:45:00 UTC,081XX S ARTESIAN AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.6840258,41.745862849
2020-07-27 12:00:00 UTC,078XX S KOSTNER AVE,THEFT,OVER $500,STREET,false,false,06,2020,-87.731688183,41.75106207
2020-07-29 09:00:00 UTC,083XX S TRIPP AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.727713846,41.741112268
2020-10-03 22:00:00 UTC,082XX S WHIPPLE ST,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,false,false,06,2020,-87.698568094,41.743817268
2020-05-22 21:00:00 UTC,086XX S PULASKI RD,THEFT,OVER $500,SIDEWALK,false,true,06,2020,-87.721485395,41.736413934
2020-05-01 11:00:00 UTC,076XX S KEDZIE AVE,THEFT,OVER $500,OTHER (SPECIFY),false,false,06,2020,-87.702535145,41.754816353
2020-07-01 13:00:00 UTC,032XX W 84TH PL,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.70334962,41.739735348
2020-08-05 18:48:00 UTC,077XX S SPAULDING AVE,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,06,2020,-87.704908791,41.752688801
2020-08-14 00:00:00 UTC,078XX S WESTERN AVE,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,06,2020,-87.682881738,41.751383416
2020-08-23 18:25:00 UTC,075XX S WESTERN AVE,THEFT,OVER $500,OTHER (SPECIFY),false,false,06,2020,-87.683009383,41.756164719
2020-05-06 04:00:00 UTC,033XX W 86TH ST,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,false,false,06,2020,-87.704938553,41.737235745
2020-05-09 00:24:00 UTC,017XX W 78TH ST,THEFT,OVER $500,APARTMENT,true,false,06,2020,-87.666386251,41.752136838
2020-05-20 05:00:00 UTC,077XX S GREEN ST,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.64532896,41.753456179
2020-08-12 08:30:00 UTC,013XX W 81ST ST,THEFT,OVER $500,APARTMENT,false,true,06,2020,-87.657742027,41.746798056
2020-08-27 21:36:00 UTC,087XX S SANGAMON ST,THEFT,OVER $500,STREET,true,false,06,2020,-87.647265795,41.735045219
2020-07-19 12:00:00 UTC,013XX W 76TH ST,THEFT,OVER $500,APARTMENT,false,true,06,2020,-87.65763916,41.755908546
2020-07-02 21:00:00 UTC,079XX S CARPENTER ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.650075406,41.749612288
2020-05-14 08:20:00 UTC,005XX W 85TH ST,THEFT,OVER $500,CTA BUS,false,false,06,2020,-87.638027585,41.739622085
2020-08-15 08:50:00 UTC,084XX S SANGAMON ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,06,2020,-87.647404658,41.740932596
2020-05-05 22:00:00 UTC,079XX S THROOP ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.656135797,41.749351783
2020-09-29 21:30:00 UTC,075XX S SEELEY AVE,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.674520126,41.756270036
2020-06-02 07:44:00 UTC,007XX W 80TH ST,THEFT,OVER $500,SMALL RETAIL STORE,false,false,06,2020,-87.643681675,41.748827638
2020-06-21 16:00:00 UTC,076XX S LAFLIN ST,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.661934639,41.754844238
2020-07-23 09:00:00 UTC,080XX S HALSTED ST,THEFT,OVER $500,SMALL RETAIL STORE,true,false,06,2020,-87.643968533,41.748047232
2020-05-04 15:00:00 UTC,011XX W 87TH ST,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.652535832,41.735946512
2020-08-31 22:00:00 UTC,008XX W 78TH ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.645677001,41.752437381
2020-10-07 01:05:00 UTC,016XX W 86TH ST,THEFT,OVER $500,APARTMENT,false,true,06,2020,-87.664792728,41.737590971
2020-08-15 01:10:00 UTC,075XX S HOYNE AVE,THEFT,OVER $500,RESIDENCE,false,true,06,2020,-87.675915998,41.756319196
2020-08-21 03:30:00 UTC,076XX S MORGAN ST,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,false,true,06,2020,-87.649012103,41.755185131
2020-06-14 19:00:00 UTC,088XX S ABERDEEN ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.650844518,41.7333925
2020-05-31 17:00:00 UTC,081XX S HALSTED ST,THEFT,OVER $500,OTHER (SPECIFY),false,false,06,2020,-87.6439223,41.746545819
2020-08-01 00:00:00 UTC,013XX W 76TH ST,THEFT,OVER $500,APARTMENT,false,false,06,2020,-87.657389725,41.755929033
2020-06-09 04:00:00 UTC,081XX S ASHLAND AVE,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,06,2020,-87.663322858,41.745757711
2020-06-10 11:50:00 UTC,080XX S LOOMIS BLVD,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.6585223,41.747872921
2020-07-29 14:00:00 UTC,014XX W 87TH ST,THEFT,OVER $500,STREET,false,false,06,2020,-87.658739723,41.73585412
2020-08-18 08:28:00 UTC,089XX S ASHLAND AVE,THEFT,OVER $500,HOTEL / MOTEL,false,false,06,2020,-87.662942811,41.731564657
2020-06-16 09:30:00 UTC,100XX S HALSTED ST,THEFT,OVER $500,HOTEL / MOTEL,false,false,06,2020,-87.642954141,41.711714647
2020-06-30 16:11:00 UTC,011XX W 103RD PL,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.651277863,41.705929917
2020-05-22 09:30:00 UTC,091XX S MAY ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.651893089,41.727775622
2020-05-18 13:00:00 UTC,012XX W 101ST PL,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,false,false,06,2020,-87.654046801,41.709028196
2020-08-06 20:00:00 UTC,095XX S GREEN ST,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,06,2020,-87.644398162,41.720195033
2020-07-09 03:00:00 UTC,094XX S MORGAN ST,THEFT,OVER $500,RESIDENCE,false,false,06,2020,-87.648106906,41.722437363
